1.37431e+13 -2.95089e+06 2.24396e+06 1.03429e-14
5.70821e+13 3.32804e+06 -6.78279e+06 1.04e-14
1.46537e+14 -3.63698e+06 1.1546e+07 1.04571e-14
2.80897e+14 3.86401e+06 -1.63085e+07 1.05143e-14
4.50145e+14 -4.00192e+06 2.08358e+07 1.05714e-14
6.36519e+14 4.05139e+06 -2.49019e+07 1.06286e-14
8.17508e+14 -4.02178e+06 2.83078e+07 1.06857e-14
9.70143e+14 3.9311e+06 -3.08981e+07 1.07429e-14
1.07556e+15 -3.80518e+06 3.25742e+07 1.08e-14
1.12264e+15 3.67586e+06 -3.33035e+07 1.08571e-14
1.10985e+15 -3.57837e+06 3.31217e+07 1.09143e-14
1.04487e+15 3.54818e+06 -3.2129e+07 1.09714e-14
9.42139e+14 -3.61735e+06 3.04804e+07 1.10286e-14
8.1937e+14 3.81101e+06 -2.83698e+07 1.10857e-14
6.93766e+14 -4.14414e+06 2.60114e+07 1.11429e-14
5.79155e+14 4.61918e+06 -2.36182e+07 1.12e-14
4.84486e+14 -5.22469e+06 2.1382e+07 1.12571e-14
4.13759e+14 5.93528e+06 -1.94559e+07 1.13143e-14
3.66967e+14 -6.71303e+06 1.79416e+07 1.13714e-14
3.41452e+14 7.51016e+06 -1.68834e+07 1.14286e-14
3.33088e+14 -8.27287e+06 1.6268e+07 1.14857e-14
3.37039e+14 8.94586e+06 -1.60316e+07 1.15429e-14
3.48108e+14 -9.47717e+06 1.60714e+07 1.16e-14
3.60916e+14 9.82275e+06 -1.62613e+07 1.16571e-14
3.7019e+14 -9.95029e+06 1.64676e+07 1.17143e-14
3.7127e+14 9.84188e+06 -1.65652e+07 1.17714e-14
3.6079e+14 -9.49536e+06 1.64508e+07 1.18286e-14
3.37291e+14 8.9241e+06 -1.60515e+07 1.18857e-14
3.01539e+14 -8.15547e+06 1.53306e+07 1.19429e-14
2.56369e+14 7.22806e+06 -1.42872e+07 1.2e-14
2.06077e+14 -6.18828e+06 1.29531e+07 1.20571e-14
1.55517e+14 5.08638e+06 -1.13862e+07 1.21143e-14
1.0914e+14 -3.97262e+06 9.66222e+06 1.21714e-14
7.02408e+13 2.89376e+06 -7.86555e+06 1.22286e-14
4.05475e+13 -1.89019e+06 6.08068e+06 1.22857e-14
2.02132e+13 993863 -4.38468e+06 1.23429e-14
8.12588e+12 -227173 2.84153e+06 1.24e-14
2.40332e+12 -397369 -1.49847e+06 1.24571e-14
9.16319e+11 876633 384490 1.25143e-14
1.71756e+12 -1.21575e+06 489386 1.25714e-14
3.30787e+12 1.42657e+06 -1.12817e+06 1.26286e-14
4.73044e+12 -1.5258e+06 1.54996e+06 1.26857e-14
5.52738e+12 1.53315e+06 -1.78237e+06 1.27429e-14
5.61454e+12 -1.46954e+06 1.85876e+06 1.28e-14
5.13072e+12 1.35549e+06 -1.81476e+06 1.28571e-14
4.30377e+12 -1.2099e+06 1.6852e+06 1.29143e-14
3.35608e+12 1.04911e+06 -1.50182e+06 1.29714e-14
2.45393e+12 -886366 1.29162e+06 1.30286e-14
1.69328e+12 731631 -1.0761e+06 1.30857e-14
1.10869e+12 -591654 870995 1.31429e-14
6.92626e+11 470294 -686622 1.32e-14
4.15561e+11 -368983 528595 1.32571e-14
2.41508e+11 287273 -398727 1.33143e-14
1.3754e+11 -223402 296027 1.33714e-14
7.79416e+10 174823 -217666 1.34286e-14
4.47696e+10 -138661 159821 1.34857e-14
2.65665e+10 112067 -118353 1.35429e-14
1.65261e+10 -92472.7 89302.5 1.36e-14
1.08318e+10 77735.4 -69202.5 1.36571e-14
7.43308e+09 -66199.1 55233.7 1.37143e-14
5.26106e+09 56681.6 -45257.7 1.37714e-14
3.77017e+09 -48416.1 37763.2 1.38286e-14
2.68708e+09 40965.6 -31763.2 1.38857e-14
1.87625e+09 -34130.4 26671.5 1.39429e-14
1.26825e+09 27860.5 -22182.1 1.4e-14
8.22106e+08 -22184 18165.3 1.40571e-14
5.07004e+08 17153.5 -14586.4 1.41143e-14
2.95242e+08 -12811.7 11450 1.41714e-14
1.60985e+08 9173.81 -8765.07 1.42286e-14
8.13224e+07 -6221.72 6527.83 1.42857e-14
3.75111e+07 3907.52 -4716.18 1.43429e-14
1.55049e+07 -2161.1 3291.59 1.44e-14
5.66812e+06 899.426 -2204.35 1.44571e-14
1.96035e+06 -35.2853 1399.68 1.45143e-14
943303 -515.587 -823.087 1.45714e-14
868266 829.595 424.309 1.46286e-14
971098 -972.425 -159.649 1.46857e-14
995993 997.969 -7.0492 1.47429e-14
910662 -948.55 104.473 1.48e-14
756608 855.992 -154.551 1.48571e-14
582376 -743.151 173.5 1.49143e-14
421276 625.591 -172.951 1.49714e-14
289307 -513.209 161.009 1.50286e-14
189978 411.683 -143.162 1.50857e-14
119909 -323.693 123.011 1.51429e-14
73020.4 249.896 -102.822 1.52e-14
43022.8 -189.673 83.9453 1.52571e-14
24576.8 141.682 -67.104 1.53143e-14
13633.7 -104.243 52.6039 1.53714e-14
7353.69 75.5981 -40.4797 1.54286e-14
3860.34 -54.0752 30.5975 1.54857e-14
1973.95 38.1761 -22.7274 1.55429e-14
983.904 -26.6184 16.5941 1.56e-14
478.388 18.3436 -11.9121 1.56571e-14
227.05 -12.5038 8.40856 1.57143e-14
105.269 8.43781 -5.83712 1.57714e-14
47.7169 -5.6422 3.98529 1.58286e-14
21.1665 3.74217 -2.67631 1.58857e-14
9.19804 -2.46428 1.76787 1.59429e-14
3.92062 1.61276 -1.14874 1.6e-14
1.64153 -1.04992 0.734304 1.60571e-14
0.676201 0.680413 -0.461778 1.61143e-14
0.274537 -0.43921 0.285713 1.61714e-14
0.110058 0.282488 -0.173949 1.62286e-14
0.0436425 -0.181049 0.104229 1.62857e-14
0.0171458 0.11561 -0.0614836 1.63429e-14
0.00668187 -0.073525 0.0357204 1.64e-14
0.00258489 0.0465472 -0.0204511 1.64571e-14
0.000992794 -0.0293161 0.0115482 1.65143e-14
0.00037843 0.0183569 -0.00643836 1.65714e-14
0.000143047 -0.0114216 0.00354886 1.66286e-14
5.35684e-05 0.007058 -0.00193726 1.66857e-14
1.98536e-05 -0.00433039 0.00104941 1.67429e-14
7.27646e-06 0.00263757 -0.000565419 1.68e-14
2.63604e-06 -0.00159491 0.000303789 1.68571e-14
9.43871e-07 0.000957724 -0.000163207 1.69143e-14
3.34174e-07 -0.000571353 8.79213e-05 1.69714e-14
1.17079e-07 0.000338837 -4.76283e-05 1.70286e-14
4.06361e-08 -0.000199898 2.60165e-05 1.70857e-14
1.3991e-08 0.000117408 -1.43675e-05 1.71429e-14
4.78507e-09 -6.87053e-05 8.04069e-06 1.72e-14
1.62776e-09 4.0086e-05 -4.56885e-06 1.72571e-14
5.51342e-10 -2.33319e-05 2.63884e-06 1.73143e-14
1.86077e-10 1.35527e-05 -1.54922e-06 1.73714e-14
6.25945e-11 -7.85762e-06 9.23246e-07 1.74286e-14
2.09845e-11 4.5469e-06 -5.5699e-07 1.74857e-14
7.00724e-12 -2.62534e-06 3.38885e-07 1.75429e-14
2.32862e-12 1.51187e-06 -2.07024e-07 1.76e-14
7.69251e-13 -8.67912e-07 1.26416e-07 1.76571e-14
2.52293e-13 4.96375e-07 -7.68407e-08 1.77143e-14
8.20434e-14 -2.82661e-07 4.6329e-08 1.77714e-14
2.64205e-14 1.60178e-07 -2.76292e-08 1.78286e-14
8.41599e-15 -9.02854e-08 1.62647e-08 1.78857e-14
2.64924e-15 5.0598e-08 -9.43856e-09 1.79429e-14
8.23503e-16 -2.81849e-08 5.39583e-09 1.8e-14
2.5264e-16 1.56015e-08 -3.03858e-09 1.80571e-14
7.64701e-17 -8.58057e-09 1.68638e-09 1.81143e-14
2.28337e-17 4.6884e-09 -9.23316e-10 1.81714e-14
6.72609e-18 -2.54492e-09 4.99448e-10 1.82286e-14
1.95485e-18 1.37235e-09 -2.67414e-10 1.82857e-14
5.60694e-19 -7.35203e-10 1.42024e-10 1.83429e-14
1.58751e-19 3.91315e-10 -7.49881e-11 1.84e-14
4.43818e-20 -2.06944e-10 3.94443e-11 1.84571e-14
1.22551e-20 1.08749e-10 -2.07045e-11 1.85143e-14
3.34319e-21 -5.6792e-11 1.08561e-11 1.85714e-14
9.01228e-22 2.94769e-11 -5.6868e-12 1.86286e-14
2.40112e-22 -1.52075e-11 2.97389e-12 1.86857e-14
6.32345e-23 7.79947e-12 -1.55009e-12 1.87429e-14
1.6462e-23 -3.97697e-12 8.03529e-13 1.88e-14
4.23645e-24 2.01637e-12 -4.13168e-13 1.88571e-14
1.07772e-24 -1.01664e-12 2.10141e-13 1.89143e-14
2.71009e-25 5.098e-13 -1.05417e-13 1.89714e-14
6.73734e-26 -2.543e-13 5.2007e-14 1.90286e-14
1.65661e-26 1.26227e-13 -2.51552e-14 1.90857e-14
4.03424e-27 -6.23939e-14 1.18845e-14 1.91429e-14
9.76335e-28 3.07668e-14 -5.45336e-15 1.92e-14
2.36749e-28 -1.51977e-14 2.40357e-15 1.92571e-14
5.86028e-29 7.59095e-15 -9.90085e-16 1.93143e-14
1.53995e-29 -3.9086e-15 3.49749e-16 1.93714e-14
4.61144e-30 2.14642e-15 -6.56334e-17 1.94286e-14
1.7289e-30 -1.31359e-15 -5.80939e-17 1.94857e-14
8.61817e-31 9.21756e-16 1.10376e-16 1.95429e-14
5.50833e-31 -7.30711e-16 -1.29978e-16 1.96e-14
4.05313e-31 6.22602e-16 1.32967e-16 1.96571e-14
3.07568e-31 -5.4016e-16 -1.25677e-16 1.97143e-14
2.20711e-31 4.56585e-16 1.1064e-16 1.97714e-14
1.38202e-31 -3.60895e-16 -8.91989e-17 1.98286e-14
6.67849e-32 2.50736e-16 6.25798e-17 1.98857e-14
1.7595e-32 -1.28664e-16 -3.22589e-17 1.99429e-14
